constraint,objective_value
ARstart_2021,17.5937929393333
AWRConvert2021Ac,34.9356101625815
AWRConvert2025Ac,30.6376498675815
AWRConvert2030Ac,24.9962328325815
AWRConvert2050Ac,23.3612564525815
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,7.88139545032581
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,5.69789887
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,5.24790132000001
505Acreage_2025,7.09161985
505Acreage_2030,7.40281713
505Acreage_2050,26.11871493
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,-0.664881667333334
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,-0.696043037333334
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-15.5091096973333
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,8.79568865274436
ThinCont2025_167S,6.54368827741855
ThinCont2025_505,12.713332645
ThinCont2030_167N,0.819512077418551
ThinCont2030_167S,6.98271167241854
ThinCont2030_505,12.441992405
ThinCont2050_167N,-11.6594924325815
ThinCont2050_167S,-7.36733662758147
ThinCont2050_505,7.17620320999999
