constraint,objective_value
ARstart_2021,0.0
AWRConvert2021Ac,33.7501465034336
AWRConvert2025Ac,29.4521862084336
AWRConvert2030Ac,23.8107691734336
AWRConvert2050Ac,22.1757927934336
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,3.13954081373433
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,5.69789887
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,1.66456798666667
505Acreage_2025,4.32226181
505Acreage_2030,5.0554924
505Acreage_2050,26.11871493
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,4.11289611044444
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,4.08173474044444
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-10.7313319195556
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,5.23929767530075
ThinCont2025_167S,7.72915193656642
ThinCont2025_505,9.943974605
ThinCont2030_167N,2.00497573656642
ThinCont2030_167S,8.16817533156641
ThinCont2030_505,10.094667675
ThinCont2050_167N,-10.4740287734336
ThinCont2050_167S,-6.18187296843359
ThinCont2050_505,7.17620320999999
