467132309489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467130619489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=161 Field_Type=161 StandSize=161 Variant=1 NumConds=1
467130620489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=708 Field_Type=708 StandSize=708 Variant=1 NumConds=1
467130621489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467133245489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467131175489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=31 For_Type=409 Field_Type=510 StandSize=510 Variant=1 NumConds=1
467133005489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467132995489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467132933489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467125508489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=801 Field_Type=520 StandSize=520 Variant=1 NumConds=1
467125509489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467132928489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467133240489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
467133065489998,All_FIA_Conditions FIA_Inv_Yr=2016 FIA_Meas_Yr=2016 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534744939126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534749170126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534749171126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=46 For_Type=519 Field_Type=519 StandSize=519 Variant=1 NumConds=1
534747967126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534748584126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743760126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534746176126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=32 For_Type=608 Field_Type=708 StandSize=708 Variant=1 NumConds=1
534743523126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743299126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534744749126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=32 For_Type=503 Field_Type=503 StandSize=503 Variant=1 NumConds=1
534744728126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534744729126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=46 For_Type=512 Field_Type=512 StandSize=512 Variant=3 NumConds=3
534744730126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=46 For_Type=708 Field_Type=708 StandSize=708 Variant=3 NumConds=3
534749087126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534749088126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=31 For_Type=503 Field_Type=503 StandSize=503 Variant=2 NumConds=2
534743423126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743314126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534744643126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=46 For_Type=515 Field_Type=511 StandSize=511 Variant=1 NumConds=1
534743304126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743750126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
