constraint,objective_value
ARstart_2021,2.92712627266667
AWRConvert2021Ac,34.0258357264912
AWRConvert2025Ac,29.7278754314912
AWRConvert2030Ac,24.0864583964912
AWRConvert2050Ac,22.4514820164912
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,4.24229770596491
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,5.69789887
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,2.49790132000001
505Acreage_2025,4.34161985
505Acreage_2030,5.0554924
505Acreage_2050,26.11871493
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,3.00178499933333
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,2.97062362933333
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-11.8424430306667
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,6.06636534447369
ThinCont2025_167S,7.45346271350878
ThinCont2025_505,9.963332645
ThinCont2030_167N,1.72928651350878
ThinCont2030_167S,7.89248610850877
ThinCont2030_505,10.094667675
ThinCont2050_167N,-10.7497179964912
ThinCont2050_167S,-6.45756219149124
ThinCont2050_505,7.17620320999999
