name,status,termination,objective_value
ObjectiveFile_VaryingCost_0802022_2.csv,ok,optimal,19492713.0664011
ObjectiveFile_VaryingCost_0802022_20.csv,ok,optimal,18347411.518812984
ObjectiveFile_VaryingCost_0802022_200.csv,ok,optimal,13078307.618349645
ObjectiveFile_VaryingCost_0802022_201.csv,ok,optimal,13061862.745124917
ObjectiveFile_VaryingCost_0802022_202.csv,ok,optimal,13045417.871900186
ObjectiveFile_VaryingCost_0802022_203.csv,ok,optimal,13028972.998675458
ObjectiveFile_VaryingCost_0802022_204.csv,ok,optimal,13012528.12545073
ObjectiveFile_VaryingCost_0802022_205.csv,ok,optimal,12996198.48444876
ObjectiveFile_VaryingCost_0802022_206.csv,ok,optimal,12984329.194557367
ObjectiveFile_VaryingCost_0802022_207.csv,ok,optimal,12972459.90466597
ObjectiveFile_VaryingCost_0802022_208.csv,ok,optimal,12960590.614774574
ObjectiveFile_VaryingCost_0802022_209.csv,ok,optimal,12948721.324883182
ObjectiveFile_VaryingCost_0802022_21.csv,ok,optimal,18291241.11405108
ObjectiveFile_VaryingCost_0802022_210.csv,ok,optimal,12936852.034991786
ObjectiveFile_VaryingCost_0802022_211.csv,ok,optimal,12924982.74510039
ObjectiveFile_VaryingCost_0802022_212.csv,ok,optimal,12913113.455208994
ObjectiveFile_VaryingCost_0802022_213.csv,ok,optimal,12901244.165317602
ObjectiveFile_VaryingCost_0802022_214.csv,ok,optimal,12889374.875426207
ObjectiveFile_VaryingCost_0802022_215.csv,ok,optimal,12877505.58553481
ObjectiveFile_VaryingCost_0802022_216.csv,ok,optimal,12865636.295643415
ObjectiveFile_VaryingCost_0802022_217.csv,ok,optimal,12853767.005752018
ObjectiveFile_VaryingCost_0802022_218.csv,ok,optimal,12841897.715860626
ObjectiveFile_VaryingCost_0802022_219.csv,ok,optimal,12830028.425969232
ObjectiveFile_VaryingCost_0802022_22.csv,ok,optimal,18237990.716442917
ObjectiveFile_VaryingCost_0802022_220.csv,ok,optimal,12818159.136077832
ObjectiveFile_VaryingCost_0802022_221.csv,ok,optimal,12806289.846186437
ObjectiveFile_VaryingCost_0802022_222.csv,ok,optimal,12794420.556295045
ObjectiveFile_VaryingCost_0802022_223.csv,ok,optimal,12782551.266403647
ObjectiveFile_VaryingCost_0802022_224.csv,ok,optimal,12770681.976512253
ObjectiveFile_VaryingCost_0802022_225.csv,ok,optimal,12758812.686620858
ObjectiveFile_VaryingCost_0802022_226.csv,ok,optimal,12746943.396729464
ObjectiveFile_VaryingCost_0802022_227.csv,ok,optimal,12735074.10683807
ObjectiveFile_VaryingCost_0802022_228.csv,ok,optimal,12723204.816946672
ObjectiveFile_VaryingCost_0802022_229.csv,ok,optimal,12711335.527055277
ObjectiveFile_VaryingCost_0802022_23.csv,ok,optimal,18186395.89501435
ObjectiveFile_VaryingCost_0802022_230.csv,ok,optimal,12699466.237163883
