constraint,objective_value
ARstart_2021,29.5937929393333
AWRConvert2021Ac,35.6799710648371
AWRConvert2025Ac,31.3820107698371
AWRConvert2030Ac,25.7405937348371
AWRConvert2050Ac,24.1056173548371
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,10.8588390593484
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,5.69789887
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,0.0
505Acreage_2025,4.32226181
505Acreage_2030,5.0554924
505Acreage_2050,27.5353815966667
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,-3.66488166733333
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,-3.69604303733333
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-18.5091096973333
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,11.0287713595113
ThinCont2025_167S,5.79932737516291
ThinCont2025_505,9.943974605
ThinCont2030_167N,0.0751511751629119
ThinCont2030_167S,6.23835077016291
ThinCont2030_505,10.094667675
ThinCont2050_167N,-12.4038533348371
ThinCont2050_167S,-8.11169752983711
ThinCont2050_505,8.59286987666666
