constraint,objective_value
ARstart_2021,0.0
AWRConvert2021Ac,33.8052843480451
AWRConvert2025Ac,29.5073240530451
AWRConvert2030Ac,23.8659070180451
AWRConvert2050Ac,22.2309306380451
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,3.36009219218045
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,5.69789887
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,1.83123465333334
505Acreage_2025,4.32226181
505Acreage_2030,5.0554924
505Acreage_2050,26.11871493
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,3.89067388822222
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,3.85951251822222
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-10.9535541417778
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,5.40471120913534
ThinCont2025_167S,7.67401409195489
ThinCont2025_505,9.943974605
ThinCont2030_167N,1.94983789195489
ThinCont2030_167S,8.11303748695489
ThinCont2030_505,10.094667675
ThinCont2050_167N,-10.5291666180451
ThinCont2050_167S,-6.23701081304512
ThinCont2050_505,7.17620320999999
