constraint,objective_value
ARstart_2021,13.1493484948889
AWRConvert2021Ac,34.6599209395238
AWRConvert2025Ac,30.3619606445238
AWRConvert2030Ac,24.7205436095238
AWRConvert2050Ac,23.0855672295238
AWRTotalAc_2021,0.0
AWRTotalAc_2025,0.0
AWRTotalAc_2030,0.0
AWRTotalAc_2050,0.0
ThinSetup,0.0
TotalAcreage,0.0
YearlyAcreage_2021,0.0
YearlyAcreage_2025,0.0
YearlyAcreage_2030,0.0
YearlyAcreage_2050,0.0
167NAcreage_2021,0.0
167NAcreage_2025,6.77863855809524
167NAcreage_2030,-0.386123659999996
167NAcreage_2050,6.94919205
167SAcreage_2021,0.0
167SAcreage_2025,5.69789887
167SAcreage_2030,6.04570389
167SAcreage_2050,14.3312416
505Acreage_2021,4.41456798666667
505Acreage_2025,6.25828651666666
505Acreage_2030,6.56948379666667
505Acreage_2050,26.11871493
608Acreage_2021,0.0
608Acreage_2025,3.24341583
608Acreage_2030,3.18715286
608Acreage_2050,15.23469162
999Acreage_2021,0.0
999Acreage_2025,-0.101026058
999Acreage_2030,0.0980658529999996
999Acreage_2050,1.249969006
ARCont2025_CAR,0.446229443777778
ARCont2025_NAR,5.862432836
ARCont2025_SAR,5.596956609
ARcont2030_CAR,0.415068073777777
ARcont2030_NAR,6.275406657
ARcont2030_SAR,5.347934065
ARcont2050_CAR,-14.3979985862222
ARcont2050_NAR,-5.947747114
ARcont2050_SAR,-11.216626046
ThinCont2025_167N,7.96862098357143
ThinCont2025_167S,6.81937750047619
ThinCont2025_505,11.8799993116667
ThinCont2030_167N,1.09520130047619
ThinCont2030_167S,7.25840089547619
ThinCont2030_505,11.6086590716667
ThinCont2050_167N,-11.3838032095238
ThinCont2050_167S,-7.09164740452382
ThinCont2050_505,7.17620320999999
